Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2021-10-20,Kolkata,19.7,25.9,12.0,2.6,8.3,WNW,27,N,ESE,16,7,64,90,1006.1,1013.0,5,NA,25.6,24.9,Yes,Yes
2013-07-16,Mumbai,15.3,22.5,9.1,2.1,NA,SSE,49,ENE,ENE,17,6,52,54,1019.7,1005.2,1,2,16.5,17.1,Yes,Yes
2018-02-08,Bangalore,15.0,24.2,13.0,NA,2.9,E,27,ESE,WSW,17,7,63,62,1007.9,1014.0,4,NA,19.8,16.5,Yes,Yes
2022-03-19,Pune,11.4,21.8,7.9,10.1,6.0,NW,27,SE,W,5,19,94,80,1016.7,1012.1,4,5,21.5,13.3,Yes,No
2015-04-05,Chennai,18.1,32.6,10.8,4.8,6.7,NNE,43,ENE,W,15,10,91,76,1015.0,1017.2,8,NA,22.7,18.3,Yes,Yes
2027-03-21,Bangalore,16.3,30.0,5.7,8.9,NA,NNW,32,ENE,NNE,15,14,59,44,1006.0,1013.6,5,2,23.7,28.0,Yes,No
2025-01-06,Lucknow,27.7,34.4,0.7,NA,4.3,SSW,44,SSE,E,12,17,88,36,1015.4,1023.3,8,8,33.8,29.5,Yes,Yes
2032-08-21,Pune,14.9,21.4,16.2,11.1,7.0,NW,29,WNW,NNE,16,16,100,30,1024.2,1024.6,1,5,19.3,15.6,Yes,Yes
2034-06-24,Mumbai,10.2,19.5,5.8,NA,3.9,S,42,WSW,SSE,16,11,64,70,1005.6,1020.4,4,5,14.7,10.6,Yes,Yes
2012-08-08,Lucknow,21.4,34.9,20.0,NA,8.6,WSW,44,SSW,NNE,17,19,69,66,1015.4,1015.1,3,2,33.5,34.3,Yes,Yes
2010-12-16,Mumbai,18.6,26.3,6.3,NA,10.3,NW,29,ENE,ESE,18,9,51,31,1010.5,1018.7,NA,NA,22.7,25.4,Yes,No
2015-04-14,Chennai,14.0,28.8,12.7,9.9,NA,NW,34,NW,ENE,8,10,67,74,1023.1,1018.8,1,7,24.4,24.3,Yes,Yes
2015-07-19,Chennai,12.4,19.7,0.9,NA,11.0,SSW,25,WSW,WNW,11,9,92,76,1007.9,1017.9,6,3,15.0,15.9,Yes,No
2015-07-20,Pune,22.0,35.4,18.6,10.9,10.8,NNE,35,ENE,SSE,9,9,78,79,1007.0,1022.9,2,6,31.5,22.4,Yes,No
2015-07-04,Mumbai,16.6,27.2,9.7,13.7,3.4,SW,37,SW,SE,16,5,51,82,1017.8,1009.1,7,2,18.3,19.2,Yes,Yes
2032-05-21,Mumbai,25.2,37.3,17.4,13.0,NA,NNW,28,N,NNW,7,17,99,65,1007.1,1021.5,NA,NA,26.7,35.1,Yes,Yes
2015-08-15,Pune,23.4,30.7,6.6,0.5,NA,NNW,36,E,SSW,7,8,83,87,1019.9,1018.0,3,NA,27.8,25.3,Yes,Yes
2030-08-13,Delhi,12.2,25.3,18.5,5.8,3.3,NE,29,NW,E,18,12,67,53,1009.9,1022.4,6,0,24.4,17.3,Yes,Yes
2011-10-27,Lucknow,30.0,41.7,18.5,NA,2.8,SW,32,WSW,ESE,17,14,67,54,1005.6,1014.4,8,6,36.2,38.3,Yes,Yes
2027-03-09,Lucknow,18.4,26.0,17.2,12.3,0.7,NW,33,E,NNE,10,7,88,86,1020.1,1020.6,0,1,23.0,23.8,Yes,No
2014-09-05,Mumbai,28.6,41.0,16.0,4.0,4.8,SSE,25,SE,ENE,14,13,73,34,1013.0,1021.0,NA,0,31.6,29.9,Yes,Yes
2033-06-10,Mumbai,25.5,31.0,8.6,8.9,NA,WSW,35,ENE,N,10,14,69,88,1017.0,1012.1,7,1,26.6,26.3,Yes,Yes
2013-12-27,Lucknow,21.4,32.9,12.6,13.3,9.4,N,20,SSE,S,11,7,100,87,1023.1,1006.5,NA,8,27.2,22.6,Yes,Yes
2021-02-27,Lucknow,13.0,20.5,8.3,NA,NA,NW,37,NW,S,9,9,89,85,1015.5,1015.9,NA,0,15.9,13.5,Yes,Yes
2031-03-26,Pune,24.2,32.1,17.5,8.7,3.2,SW,46,SSE,ENE,19,7,80,31,1013.0,1010.1,NA,0,30.7,32.0,Yes,Yes
2027-03-14,Mumbai,18.7,30.0,7.9,7.4,10.5,W,37,SW,NW,7,14,55,54,1012.9,1021.7,4,5,26.4,22.2,Yes,No
2021-11-05,Kolkata,22.5,36.0,2.4,3.5,6.9,N,44,NW,ESE,7,20,95,70,1010.6,1013.6,1,3,32.3,22.8,Yes,No
2009-03-13,Lucknow,10.1,19.1,11.8,NA,10.8,SE,40,E,SW,8,7,95,50,1013.5,1006.3,NA,NA,16.7,11.3,Yes,No
2019-10-26,Chennai,20.3,34.0,19.2,4.8,9.4,WSW,48,N,NNE,13,13,63,37,1020.5,1010.1,4,8,23.4,26.9,Yes,Yes
2014-08-01,Mumbai,14.3,27.5,5.3,2.7,5.3,SW,43,S,SE,15,13,78,75,1014.9,1020.4,0,1,20.1,21.1,Yes,No
2024-09-26,Hyderabad,10.0,21.9,12.6,3.3,NA,NNW,49,NW,NNW,19,19,75,79,1014.7,1014.5,NA,2,14.7,11.8,Yes,No
2024-11-19,Ahmedabad,24.9,31.8,14.2,NA,11.5,N,26,W,NW,11,16,81,81,1016.6,1016.3,NA,6,26.3,28.4,Yes,Yes
2010-08-21,Chennai,10.8,17.2,17.2,6.6,8.6,SSE,44,WSW,WNW,12,9,96,34,1019.0,1015.0,NA,5,16.4,11.1,Yes,No
2018-04-21,Ahmedabad,21.2,36.2,1.2,7.5,6.6,NNW,20,NNE,SSW,17,12,94,63,1009.6,1020.7,NA,NA,24.1,33.4,Yes,Yes
2033-03-17,Chennai,23.1,29.0,7.4,14.2,7.5,NE,31,SSE,WNW,20,10,54,36,1015.8,1010.9,NA,NA,27.2,26.7,Yes,No
2011-05-11,Mumbai,11.9,18.0,10.6,0.0,1.2,WNW,43,SSE,W,8,17,62,70,1019.3,1006.8,4,1,13.1,12.0,Yes,No
2028-12-20,Pune,28.8,34.1,9.1,NA,9.5,SSE,35,SW,NE,12,14,52,67,1022.6,1009.5,4,5,31.0,30.3,Yes,Yes
2031-12-12,Ahmedabad,26.9,35.5,17.9,NA,11.4,NNW,43,SSE,SSE,7,10,69,43,1019.9,1024.7,3,3,33.4,29.6,Yes,No
2034-06-17,Kolkata,14.9,29.8,15.6,8.4,NA,NNW,27,WNW,NNW,10,15,73,41,1006.2,1009.6,6,6,19.3,26.0,Yes,Yes
2024-08-07,Hyderabad,12.4,17.7,6.1,4.8,11.6,N,40,SW,NNE,5,6,97,59,1011.9,1020.8,NA,3,16.1,15.5,Yes,No
2034-07-06,Chennai,25.2,35.6,13.7,NA,5.2,W,44,ENE,NW,9,16,69,65,1009.5,1017.9,7,0,31.0,26.6,Yes,No
2013-02-05,Jaipur,19.7,27.5,7.9,NA,4.8,SSE,30,NW,WSW,20,14,65,72,1011.3,1010.8,8,5,22.7,23.4,Yes,Yes
2021-04-21,Hyderabad,12.0,21.5,4.1,3.2,NA,WNW,41,SSE,E,18,9,65,71,1007.8,1024.0,1,6,18.4,14.8,Yes,No
2030-01-17,Hyderabad,17.9,29.0,8.5,NA,8.4,NNE,40,NE,S,16,5,87,66,1006.7,1011.3,6,8,23.4,26.0,Yes,No
2011-08-01,Lucknow,25.3,34.5,12.1,NA,NA,W,36,N,NNE,14,11,50,51,1008.8,1017.0,1,NA,29.3,25.6,Yes,No
2032-06-27,Bangalore,21.1,30.7,8.3,NA,NA,WNW,20,NE,N,12,14,58,51,1005.9,1009.0,6,3,27.7,27.2,Yes,No
2019-05-26,Bangalore,28.1,38.1,19.9,11.8,7.2,N,41,NNW,ESE,20,19,73,84,1008.0,1018.5,6,NA,31.9,33.3,Yes,Yes
2011-11-30,Chennai,20.6,26.3,15.6,0.5,1.3,ESE,41,W,NNE,7,17,64,55,1020.1,1012.3,NA,2,22.6,22.3,Yes,Yes
2030-06-04,Mumbai,22.5,30.8,17.9,5.6,NA,E,25,SSE,SW,18,20,93,36,1014.3,1015.2,5,8,24.6,27.4,Yes,Yes
2035-04-08,Lucknow,22.3,36.6,2.9,0.4,11.3,S,29,SSE,SSW,18,6,73,54,1008.8,1021.9,3,2,35.0,29.1,Yes,Yes
2026-12-31,Ahmedabad,23.7,32.4,10.4,2.0,11.6,SSW,41,S,ENE,7,7,68,38,1005.3,1019.0,7,NA,26.7,26.6,Yes,No
2017-04-10,Delhi,20.6,34.9,1.4,3.7,6.0,SSW,39,N,E,10,20,97,62,1010.5,1005.6,3,7,23.4,21.1,Yes,Yes
2031-08-21,Lucknow,14.6,26.8,13.1,7.1,11.9,NE,33,ENE,NE,6,20,54,71,1012.6,1021.2,7,NA,15.0,26.7,Yes,No
2013-05-16,Lucknow,13.0,22.6,9.6,7.7,NA,S,50,ENE,N,18,9,57,89,1013.4,1018.3,1,3,20.4,21.2,Yes,Yes
2015-05-16,Delhi,17.9,32.1,9.8,0.9,NA,SW,21,SSE,SSW,17,18,86,84,1018.8,1010.6,8,NA,27.9,26.3,Yes,Yes
2015-04-06,Pune,11.5,19.5,2.5,7.1,9.6,NNE,34,ESE,SSW,8,7,77,69,1009.2,1024.7,1,1,13.2,17.7,Yes,No
2029-12-04,Kolkata,10.1,20.9,0.1,11.2,NA,SSW,23,SSE,W,13,15,60,58,1019.5,1005.2,NA,NA,10.4,16.4,Yes,No
2013-10-14,Chennai,27.3,35.0,4.3,6.4,7.3,ENE,45,ESE,E,7,12,74,69,1010.0,1013.3,2,8,33.7,34.9,Yes,No
2017-12-27,Chennai,18.4,27.7,1.1,NA,6.5,SW,30,ENE,WNW,18,13,100,48,1014.7,1006.4,5,NA,23.3,27.6,Yes,Yes
2020-07-05,Hyderabad,14.6,23.4,10.0,14.5,7.5,WSW,28,ESE,S,10,20,70,83,1018.1,1006.1,6,3,17.5,22.0,Yes,No
2014-04-01,Lucknow,12.2,27.1,3.6,4.0,9.4,E,21,WNW,NNE,16,8,77,63,1019.2,1021.2,5,8,24.5,19.6,Yes,Yes
2017-01-08,Jaipur,28.3,34.7,9.6,0.9,NA,ESE,48,N,NNW,12,11,55,42,1009.7,1021.6,2,NA,30.9,34.3,Yes,No
2018-03-07,Delhi,23.1,36.6,1.3,14.3,0.3,NE,20,NW,NNW,9,16,80,31,1006.9,1023.0,8,3,32.7,26.8,Yes,Yes
2010-04-12,Ahmedabad,11.3,25.5,18.2,9.6,NA,NW,45,NW,WNW,11,15,95,73,1024.9,1022.5,3,2,13.5,13.9,Yes,Yes
2013-12-31,Pune,24.5,29.8,3.8,1.2,5.1,SSW,23,W,NE,5,5,58,44,1022.1,1023.0,0,NA,28.3,28.9,Yes,Yes
2034-04-26,Mumbai,16.2,28.1,5.8,NA,5.2,ESE,39,S,SW,17,5,75,34,1024.4,1023.2,5,5,26.1,26.9,Yes,No
2026-01-08,Delhi,29.9,37.5,11.4,NA,10.5,SSW,32,E,SW,16,20,66,59,1005.7,1022.1,7,0,36.2,30.0,Yes,Yes
2023-08-14,Bangalore,10.4,20.3,17.4,NA,NA,SSE,44,WNW,WNW,15,16,53,59,1005.0,1012.6,NA,NA,19.3,12.9,Yes,Yes
2018-08-20,Ahmedabad,12.0,24.9,7.3,10.3,8.2,SE,38,SW,SE,12,7,76,73,1011.1,1011.9,NA,2,13.6,13.1,Yes,Yes
2025-10-25,Lucknow,29.2,39.2,5.2,14.3,4.0,ENE,40,NW,SE,11,15,57,90,1021.5,1021.6,NA,4,34.7,38.4,Yes,Yes
2017-05-13,Mumbai,20.0,26.0,12.2,6.8,1.2,NE,34,WNW,NNW,16,17,64,76,1010.5,1016.0,NA,NA,25.3,23.6,Yes,No
2017-07-11,Mumbai,14.0,24.6,19.4,1.5,4.1,ENE,39,SSW,WSW,19,16,81,56,1011.0,1008.4,6,1,20.6,14.1,Yes,Yes
2024-11-02,Bangalore,15.2,20.7,13.0,9.2,1.1,W,48,NNE,SE,15,13,58,51,1012.9,1020.0,NA,6,20.6,19.7,Yes,No
2031-03-17,Mumbai,13.0,24.8,11.2,8.9,8.9,SSW,33,S,WNW,15,17,69,63,1014.5,1019.7,8,7,23.2,24.2,Yes,Yes
2013-10-30,Lucknow,15.9,28.2,17.5,9.5,NA,W,45,S,SSE,17,6,91,68,1023.4,1014.5,3,1,27.3,22.9,Yes,Yes
2028-12-29,Bangalore,11.4,20.5,15.4,10.2,2.9,SW,42,W,NW,14,12,55,43,1022.4,1016.3,NA,1,13.0,18.4,Yes,No
2018-05-10,Hyderabad,18.2,26.6,18.9,10.4,4.6,NNE,43,S,SW,11,12,53,67,1006.0,1021.1,7,5,19.0,20.9,Yes,No
2028-12-10,Hyderabad,17.4,32.1,9.7,10.7,11.1,S,50,NW,SW,6,5,78,56,1006.1,1016.8,NA,NA,21.1,28.3,Yes,Yes
2023-11-18,Mumbai,29.1,36.2,13.6,NA,NA,NE,25,W,ESE,19,15,80,48,1016.9,1013.9,6,0,32.7,32.7,Yes,No
2024-01-20,Ahmedabad,27.3,34.8,13.1,13.8,3.6,NNW,44,SSE,NW,6,15,77,49,1010.1,1016.9,NA,4,31.8,33.6,Yes,Yes
2019-12-09,Ahmedabad,27.9,40.1,13.4,14.3,NA,W,47,W,ESE,18,20,63,78,1024.9,1018.6,5,0,33.1,31.0,Yes,Yes
2029-10-28,Pune,10.7,22.1,5.2,4.0,11.4,NNE,30,W,WNW,8,16,95,77,1009.3,1023.7,1,0,17.5,21.8,Yes,No
2032-04-15,Chennai,16.1,30.7,14.9,11.5,6.9,SE,50,S,NE,12,16,96,34,1022.1,1017.9,5,5,17.0,17.6,Yes,No
2021-05-25,Lucknow,20.9,35.5,9.3,4.8,10.3,ENE,22,SW,NNW,18,14,79,30,1019.3,1012.8,NA,0,30.2,28.9,Yes,Yes
2027-01-03,Pune,20.2,26.3,19.2,0.0,2.1,NNE,21,W,NNW,7,15,59,61,1013.5,1013.4,5,1,21.9,25.1,Yes,Yes
2022-01-29,Delhi,15.5,20.8,12.5,6.3,6.5,SSW,39,NNE,NE,12,17,92,85,1020.8,1005.2,0,NA,19.7,16.9,Yes,No
2017-02-27,Delhi,14.5,25.1,0.3,14.5,NA,N,24,SSW,N,7,16,99,88,1005.7,1022.8,NA,8,18.1,22.0,Yes,Yes
2033-07-12,Pune,29.5,42.0,10.9,3.2,6.3,NNE,27,S,NNE,12,16,76,85,1008.7,1006.2,0,8,42.0,31.7,Yes,No
2014-01-19,Mumbai,29.9,37.7,5.5,4.3,NA,NE,32,N,NNE,9,7,69,40,1021.0,1020.1,5,7,30.8,36.0,Yes,Yes
2026-07-03,Bangalore,19.4,27.7,2.7,13.8,10.9,SE,44,NE,N,15,18,71,37,1017.7,1015.2,4,3,20.0,24.0,Yes,Yes
2031-04-10,Jaipur,11.8,19.3,2.0,11.3,3.4,ENE,48,ENE,W,14,20,93,45,1018.0,1016.2,5,7,13.3,15.9,Yes,No
2015-07-09,Lucknow,13.6,23.4,1.8,NA,5.7,SW,28,E,NW,13,10,53,49,1007.4,1008.3,NA,4,20.8,21.5,Yes,No
2014-08-18,Hyderabad,24.2,38.6,3.1,14.2,0.4,SSE,38,SE,NNW,15,6,65,80,1011.0,1016.8,2,1,29.1,38.3,Yes,No
2015-11-03,Chennai,13.3,19.2,11.4,NA,10.5,S,48,SSW,NNW,14,16,71,59,1009.4,1008.6,NA,6,14.3,13.7,Yes,Yes
2032-01-03,Delhi,23.9,32.5,13.7,0.2,3.3,SE,29,SSW,ENE,19,8,62,79,1023.8,1019.2,NA,6,24.5,24.9,Yes,No
2021-11-19,Ahmedabad,20.9,35.7,3.6,NA,NA,E,37,W,WSW,14,13,52,53,1020.9,1013.4,7,8,33.4,22.2,Yes,Yes
2016-05-12,Pune,13.4,19.3,0.2,5.3,10.7,SE,35,NE,NNW,7,5,70,63,1013.0,1024.1,NA,7,14.3,17.9,Yes,No
2008-01-18,Ahmedabad,15.4,22.5,13.0,11.5,3.0,SSW,35,W,NW,9,6,85,70,1020.4,1013.3,4,7,17.3,20.2,Yes,No
2032-03-25,Ahmedabad,17.7,31.4,0.9,NA,NA,SE,50,NW,SSW,5,5,95,64,1005.3,1017.9,7,5,23.0,30.1,Yes,No
2024-04-05,Delhi,20.6,28.8,6.8,0.9,9.0,E,28,S,E,10,8,67,81,1023.8,1008.4,6,NA,28.0,21.0,Yes,No
2024-10-30,Pune,21.3,35.5,9.5,9.1,8.8,WSW,30,SE,SW,17,20,54,35,1016.3,1021.2,0,2,31.1,34.0,Yes,Yes
2011-05-19,Chennai,26.8,32.5,5.5,5.8,0.9,NNW,49,NNW,N,16,16,59,42,1012.9,1012.3,3,NA,30.5,31.3,Yes,Yes
2027-05-13,Delhi,22.4,28.9,9.2,NA,11.9,S,20,N,W,12,10,89,37,1005.1,1020.2,2,6,22.6,23.4,Yes,Yes
2012-05-11,Bangalore,24.3,36.4,2.9,7.9,4.9,N,42,NNW,E,14,20,86,75,1013.7,1018.9,5,7,36.2,27.3,Yes,Yes
2008-11-03,Delhi,27.7,42.5,1.1,9.2,NA,WSW,44,NNE,ENE,14,14,68,41,1015.4,1010.9,8,7,38.1,28.7,Yes,Yes
2013-04-01,Chennai,22.1,31.0,6.6,9.0,NA,NNW,34,WNW,SE,8,14,66,85,1013.7,1006.8,5,4,27.4,23.3,Yes,No
2009-07-25,Kolkata,28.2,33.6,5.9,11.9,9.9,N,20,NE,NNE,19,12,87,35,1017.3,1016.9,1,NA,31.6,30.5,Yes,Yes
2016-02-22,Jaipur,14.3,25.9,15.2,3.1,NA,NNW,29,NE,SSE,14,12,53,41,1021.1,1013.5,5,6,20.4,21.0,Yes,Yes
2025-05-21,Mumbai,28.2,42.4,13.4,5.9,6.5,SW,41,NNW,WNW,12,19,64,80,1014.5,1018.3,7,NA,31.0,35.0,Yes,No
2009-07-07,Kolkata,16.0,21.9,1.2,NA,4.5,NW,39,ENE,SSW,14,7,95,77,1008.0,1014.9,4,1,20.7,17.2,Yes,No
2024-11-09,Lucknow,18.8,25.4,0.4,8.5,7.0,NNE,32,N,E,13,14,93,70,1023.1,1009.5,8,0,20.2,23.3,Yes,Yes
2026-06-27,Lucknow,13.9,21.8,4.9,8.3,5.4,SSW,21,NNE,SSW,10,7,63,57,1022.6,1017.9,0,8,18.3,17.8,Yes,No
2028-11-08,Bangalore,29.1,34.2,1.9,NA,8.3,SE,39,ENE,NE,16,12,95,43,1020.8,1006.4,NA,NA,30.2,29.4,Yes,Yes
2032-11-03,Bangalore,14.4,26.2,7.5,2.0,3.6,NE,30,NNW,E,8,19,50,51,1010.0,1022.3,4,NA,18.1,21.9,Yes,No
2009-03-26,Bangalore,15.0,23.0,19.2,4.0,10.7,ENE,46,W,WSW,8,16,71,32,1007.3,1014.5,7,4,22.1,18.3,Yes,Yes
2031-04-09,Chennai,22.0,27.9,2.5,11.4,2.8,SE,25,E,E,13,7,73,61,1007.6,1010.8,5,8,22.2,23.8,Yes,No
2021-07-10,Bangalore,15.8,28.0,3.2,4.3,2.0,SW,31,NNW,WNW,19,16,94,88,1013.5,1014.3,4,8,27.4,23.5,Yes,No
2013-06-22,Kolkata,29.5,41.9,11.9,7.2,0.8,NE,21,ESE,WSW,11,7,73,82,1023.5,1021.3,NA,7,31.9,36.2,Yes,Yes
2013-12-03,Lucknow,20.9,34.0,12.7,NA,NA,ESE,23,SSE,S,18,13,97,37,1013.7,1011.5,3,3,24.0,31.4,Yes,Yes
2008-06-12,Pune,26.8,33.6,5.2,10.8,NA,WSW,44,SE,SSE,11,11,68,75,1009.2,1015.8,3,6,33.4,27.9,Yes,No
2025-11-07,Ahmedabad,18.1,25.2,2.1,2.0,7.8,ESE,20,WNW,SW,10,19,59,66,1021.4,1012.8,NA,NA,23.7,21.6,Yes,No
2016-12-31,Lucknow,20.0,30.3,7.0,NA,NA,NE,44,NE,ENE,7,9,58,80,1022.6,1005.1,1,8,20.4,21.9,Yes,No
2030-05-09,Chennai,27.7,39.3,13.5,6.1,9.0,ESE,29,NE,E,6,10,95,79,1014.3,1024.0,NA,NA,33.7,31.6,Yes,Yes
2027-10-30,Ahmedabad,29.6,35.1,6.9,4.2,11.3,N,38,SW,NNE,15,6,66,77,1014.4,1017.7,1,NA,31.4,32.3,Yes,No
2011-03-24,Bangalore,16.0,24.6,12.0,14.6,0.7,E,46,ENE,WSW,18,15,69,85,1007.8,1020.6,3,NA,18.1,20.2,Yes,Yes
2022-09-28,Jaipur,10.0,22.7,0.1,11.9,7.5,SSW,34,SE,ENE,9,10,65,53,1021.2,1015.1,8,NA,20.2,11.3,Yes,Yes
2031-02-08,Jaipur,24.5,31.5,17.2,6.9,7.8,E,23,E,SSE,7,6,57,83,1005.7,1007.5,3,8,30.4,25.5,Yes,No
2035-05-07,Bangalore,19.7,26.6,18.4,NA,5.3,S,47,SW,WNW,11,18,97,73,1019.0,1019.4,NA,3,22.6,24.8,Yes,No
2013-06-20,Mumbai,28.2,43.1,18.1,5.1,6.5,NW,38,NW,WSW,6,6,97,78,1013.2,1012.7,0,NA,42.7,42.8,Yes,No
2029-12-18,Chennai,29.0,39.2,8.1,0.3,NA,E,49,SW,NNE,19,20,100,72,1008.5,1016.3,NA,NA,37.3,30.5,Yes,Yes
2008-07-20,Ahmedabad,14.7,28.8,13.1,4.0,2.7,ESE,36,SE,WNW,11,15,87,57,1023.9,1023.0,3,0,17.7,20.6,Yes,No
2022-07-12,Lucknow,14.0,20.8,5.7,3.8,11.7,SE,34,WSW,W,17,6,50,90,1015.3,1020.2,7,1,16.1,17.8,Yes,No
2015-08-17,Delhi,16.0,22.1,10.6,14.0,2.5,S,32,W,W,14,17,51,84,1020.1,1011.8,NA,0,17.3,16.9,Yes,No
2022-05-23,Ahmedabad,23.4,35.8,18.5,1.5,3.5,S,49,NNE,N,7,19,53,37,1010.0,1014.7,NA,4,29.4,31.4,Yes,No
2024-04-11,Pune,26.8,37.5,17.2,1.5,1.2,S,21,N,E,6,16,88,47,1017.8,1014.6,2,5,31.7,33.4,Yes,Yes
2034-12-13,Pune,11.6,23.8,18.9,12.8,10.1,S,29,W,SE,5,20,91,40,1019.7,1022.8,3,1,15.5,14.7,Yes,Yes
2014-01-22,Hyderabad,22.2,33.0,14.8,14.7,3.6,WSW,31,ENE,E,8,9,72,31,1007.7,1024.4,2,6,26.4,27.2,Yes,No
2034-05-18,Delhi,13.5,21.6,7.8,5.2,NA,ENE,46,NE,SSE,9,7,70,34,1017.9,1016.6,2,3,16.8,16.5,Yes,No
2029-05-18,Hyderabad,10.7,21.2,10.9,7.3,10.1,ESE,50,N,N,15,6,64,49,1015.1,1024.6,NA,NA,17.5,11.1,Yes,Yes
2025-11-23,Hyderabad,21.2,31.0,6.6,NA,NA,SSW,25,W,SE,15,12,87,61,1020.6,1006.4,7,2,22.4,22.2,Yes,Yes
2013-12-11,Pune,21.4,31.0,12.6,2.2,9.4,ESE,21,SSE,NNW,12,16,58,70,1017.5,1007.5,6,7,30.7,24.1,Yes,Yes
2008-07-21,Hyderabad,27.7,37.2,18.3,3.0,NA,SSE,39,N,NW,11,20,72,39,1017.3,1016.4,NA,NA,32.7,36.4,Yes,No
2013-07-16,Pune,16.6,27.0,8.4,5.6,2.8,SE,39,WSW,SW,9,15,78,88,1012.3,1013.8,3,4,18.0,25.7,Yes,Yes
2010-09-04,Pune,13.5,18.9,17.6,14.0,8.5,S,29,W,SSW,14,18,90,89,1017.3,1005.6,3,6,17.7,15.4,Yes,Yes
2025-04-06,Chennai,14.1,20.3,8.6,3.7,9.0,SE,40,ENE,N,15,5,52,61,1008.1,1020.9,NA,NA,15.4,15.0,Yes,Yes
2034-02-15,Kolkata,28.7,40.1,15.9,9.4,NA,ESE,45,ESE,S,6,15,90,68,1017.5,1024.4,NA,NA,29.7,28.9,Yes,Yes
2022-01-24,Ahmedabad,20.0,34.1,18.3,6.4,4.7,W,21,SE,SSE,12,16,74,38,1013.5,1023.0,4,NA,30.5,21.2,Yes,No
2016-09-19,Pune,10.8,21.5,11.2,NA,9.9,NNE,44,NNW,NNW,7,20,88,53,1019.9,1014.9,NA,6,18.5,21.5,Yes,Yes
2021-03-06,Pune,20.2,30.2,18.3,NA,9.3,WSW,39,SSE,N,12,11,57,59,1011.6,1008.2,8,NA,25.4,26.7,Yes,Yes
2024-03-04,Ahmedabad,18.3,32.3,8.3,13.4,5.8,NW,38,E,NE,12,6,86,71,1012.7,1015.4,NA,6,25.5,20.7,Yes,No
2025-10-12,Chennai,16.5,28.9,19.6,9.2,7.1,WSW,20,SSE,ESE,12,5,60,38,1006.2,1009.2,6,0,28.0,26.4,Yes,No
2028-03-01,Bangalore,21.5,36.0,13.9,4.3,NA,W,50,SW,ESE,17,14,66,87,1013.3,1020.8,NA,NA,35.7,35.6,Yes,No
2027-05-31,Mumbai,16.6,27.6,18.0,NA,3.0,E,42,E,NNE,20,11,69,37,1024.2,1014.7,4,2,17.9,27.6,Yes,No
2023-05-31,Kolkata,21.2,34.3,18.2,NA,7.4,WSW,27,E,NE,20,14,58,83,1008.5,1005.5,5,3,30.0,26.4,Yes,Yes
2008-03-10,Delhi,25.9,36.0,2.3,7.0,9.7,NE,42,E,SSW,5,19,83,59,1016.1,1013.8,7,4,31.7,30.2,Yes,No
2032-06-14,Ahmedabad,13.1,19.8,4.7,NA,2.0,W,43,NE,S,20,13,90,78,1008.8,1018.7,4,1,17.8,15.0,Yes,Yes
2016-12-25,Jaipur,21.2,36.2,3.7,5.7,NA,SSE,20,N,SE,20,5,73,76,1008.6,1024.4,NA,NA,22.8,33.5,Yes,Yes
2022-11-01,Hyderabad,17.8,23.9,12.1,4.1,NA,W,22,NNW,WSW,19,13,78,53,1022.7,1011.9,NA,NA,22.5,19.5,Yes,No
2027-04-15,Hyderabad,13.6,18.7,9.8,NA,8.0,WNW,40,N,NNW,17,18,63,86,1007.3,1020.2,NA,NA,17.1,18.6,Yes,No
2032-04-16,Hyderabad,29.2,42.1,16.5,8.2,11.3,NNW,41,S,SSW,12,17,60,86,1015.9,1023.5,NA,NA,41.8,36.9,Yes,No
2022-12-02,Bangalore,12.9,18.7,4.0,7.7,8.8,WSW,48,WSW,E,15,15,73,65,1015.3,1010.1,8,2,13.0,14.9,Yes,Yes
2015-02-14,Mumbai,10.5,17.7,15.4,6.6,4.0,SE,45,SSE,ENE,17,13,56,50,1013.1,1010.1,3,5,14.5,11.6,Yes,No
2015-05-19,Jaipur,27.8,35.9,10.1,NA,7.2,NW,21,NNE,NW,11,18,72,81,1020.1,1013.5,5,2,30.4,33.0,Yes,No
2010-05-13,Jaipur,18.7,24.5,9.3,2.6,11.8,W,39,WNW,WNW,5,11,61,38,1023.8,1006.8,7,4,24.0,19.9,Yes,Yes
2030-03-07,Jaipur,13.5,19.1,9.4,12.2,10.8,ESE,44,SSW,SE,16,11,69,33,1005.1,1011.2,7,2,16.3,16.0,Yes,No
2017-08-31,Pune,28.2,37.4,19.7,0.2,0.7,SSW,40,S,NNE,15,9,80,63,1006.9,1018.6,3,1,31.9,33.8,Yes,No
2013-10-09,Ahmedabad,25.5,32.8,18.6,0.1,8.7,SSW,46,WNW,E,7,10,62,81,1013.0,1022.7,4,0,31.2,30.4,Yes,Yes
2013-04-15,Mumbai,12.8,18.2,8.9,9.7,3.9,SSW,34,NNE,S,13,13,86,54,1017.7,1009.8,NA,6,14.0,15.2,Yes,No
2034-07-24,Lucknow,13.9,24.8,5.0,11.7,8.5,SSE,21,NNE,N,5,8,68,56,1006.1,1018.8,NA,3,18.8,16.8,Yes,Yes
