Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Date_month
9,22.0,35.8,1.5,14.0,3.2,12,49.0,10,8,7,9.0,65,55,1023.5,1018.5,6.0,3.0,35.3,29.1,True,True,8
6,27.0,37.9,1.5,6.7,11.7,7,43.0,3,12,13,10.0,97,64,1009.2,1019.3,8.0,3.0,32.7,32.1,True,True,6
1,22.6,28.7,1.5,14.6,3.7,13,34.0,7,14,15,14.0,76,52,1020.9,1015.3,3.0,8.0,26.9,24.6,True,True,2
7,20.5,33.4,1.5,6.0,9.3,3,26.0,3,15,19,14.0,94,31,1005.4,1006.3,2.0,2.0,21.6,24.2,True,True,3
4,20.2,27.6,1.5,9.5,1.6,4,38.0,7,11,10,15.0,77,53,1014.4,1013.8,3.0,3.0,24.9,21.0,True,True,9
3,20.0,31.0,1.5,3.1,5.6,4,45.0,8,2,6,18.0,65,65,1017.7,1022.5,5.0,6.0,20.1,28.9,True,True,11
2,26.4,41.1,1.5,8.6,11.6,6,23.0,6,11,11,18.0,55,43,1014.9,1024.7,8.0,6.0,35.3,39.6,True,True,3
2,27.4,37.3,1.5,14.2,7.1,15,50.0,6,13,15,9.0,90,84,1010.5,1022.3,0.0,2.0,30.3,29.0,True,True,4
9,30.0,41.9,1.5,13.1,8.6,14,21.0,3,11,14,14.0,85,76,1017.3,1018.9,7.0,4.0,35.3,34.7,True,True,9
1,16.8,24.7,1.5,12.1,6.3,3,21.0,11,0,13,18.0,82,88,1020.2,1021.6,7.0,6.0,22.0,17.9,True,True,7
9,29.7,35.0,1.2,9.7,9.4,10,38.0,4,3,20,17.0,52,56,1008.2,1023.2,4.0,6.0,33.9,32.7,True,True,10
3,14.7,23.2,1.5,10.4,2.6,0,34.0,13,0,5,15.0,54,87,1018.5,1018.7,2.0,5.0,18.2,15.2,True,True,10
3,10.8,18.1,1.5,10.7,10.9,1,26.0,14,3,12,13.0,74,83,1010.2,1018.8,0.0,7.0,15.5,17.0,True,True,6
4,17.6,28.5,1.5,14.6,10.1,9,28.0,9,3,5,13.0,71,85,1016.6,1024.4,1.0,0.0,24.2,21.6,True,True,11
5,24.6,30.7,1.5,7.6,1.9,14,38.0,0,1,19,12.0,84,75,1020.8,1022.5,8.0,1.0,25.4,25.1,True,True,1
3,18.5,31.5,1.5,12.1,1.1,5,25.0,0,2,12,15.0,90,89,1022.1,1018.9,3.0,2.0,29.3,29.1,True,True,4
5,26.3,33.8,1.5,5.3,9.5,3,48.0,14,13,5,17.0,72,84,1011.1,1011.7,7.0,4.0,28.2,32.3,True,True,9
8,14.7,27.8,1.5,1.8,2.6,10,21.0,3,9,7,11.0,82,79,1007.9,1024.1,1.0,2.0,15.2,21.4,True,True,10
3,12.6,22.0,1.5,4.9,11.1,15,20.0,0,2,13,19.0,73,40,1010.4,1022.9,1.0,1.0,15.1,16.7,True,True,1
7,24.9,31.8,1.5,12.7,11.5,3,26.0,5,0,11,16.0,81,81,1016.6,1016.3,3.0,6.0,26.3,28.4,True,True,11
9,15.2,25.1,1.5,14.6,8.7,0,35.0,13,8,12,5.0,84,32,1013.7,1006.4,5.0,6.0,21.5,18.4,True,True,4
8,18.1,25.8,1.5,6.5,10.0,15,31.0,8,13,20,6.0,69,66,1019.4,1016.6,8.0,4.0,22.3,22.9,True,True,9
6,29.0,35.9,1.5,0.4,7.0,10,48.0,12,14,8,14.0,61,42,1021.6,1006.1,5.0,7.0,33.8,29.6,True,True,10
1,26.9,40.4,1.5,13.6,7.4,10,32.0,15,7,5,16.0,88,73,1024.7,1023.2,2.0,6.0,27.3,28.2,True,True,4
4,29.3,37.3,1.5,2.1,1.5,7,45.0,2,14,8,9.0,91,89,1023.9,1013.4,0.0,5.0,32.9,35.7,True,True,6
4,13.0,25.5,1.5,7.1,9.1,4,23.0,1,2,18,10.0,61,65,1024.9,1011.3,0.0,3.0,19.1,17.7,True,True,7
5,11.5,24.6,1.5,12.9,2.9,3,39.0,9,6,15,11.0,89,32,1019.6,1006.9,0.0,6.0,19.7,12.8,True,True,9
8,11.4,19.6,1.5,4.8,2.5,7,24.0,0,10,6,14.0,65,51,1013.4,1020.1,8.0,0.0,13.7,16.9,True,True,5
7,10.7,20.8,1.5,9.5,10.0,14,31.0,15,0,18,20.0,73,77,1007.0,1019.8,3.0,8.0,19.4,19.3,True,True,4
2,18.5,33.3,1.5,8.1,9.9,15,48.0,14,1,9,11.0,68,61,1007.8,1008.0,5.0,4.0,32.0,24.4,True,True,5
3,18.0,32.7,1.5,8.9,4.7,12,47.0,9,13,18,9.0,86,56,1017.8,1009.7,0.0,4.0,23.5,18.3,True,True,10
6,26.1,35.4,1.5,0.8,6.5,12,47.0,3,8,18,10.0,79,85,1011.7,1013.0,2.0,4.0,26.5,31.0,True,True,10
4,14.7,22.8,1.5,1.7,5.9,1,29.0,9,1,18,9.0,57,61,1023.4,1012.7,0.0,7.0,17.3,15.4,True,True,2
9,10.0,22.1,0.7,14.2,7.6,4,36.0,1,10,13,17.0,67,43,1019.7,1013.3,3.0,6.0,18.3,15.0,True,True,5
5,11.0,24.6,1.5,9.6,5.2,3,42.0,4,6,11,8.0,72,30,1020.7,1014.3,2.0,6.0,19.6,23.5,True,True,11
8,16.4,27.0,1.5,4.2,0.4,3,29.0,5,6,19,14.0,66,33,1023.6,1018.6,6.0,5.0,24.6,16.6,True,True,9
3,24.3,32.1,1.5,6.3,7.6,2,47.0,6,8,19,20.0,99,56,1021.6,1010.7,7.0,1.0,31.6,28.0,True,True,12
10,15.9,27.6,1.5,14.1,7.2,13,34.0,6,13,13,14.0,100,78,1007.7,1020.7,2.0,0.0,27.5,22.1,True,True,2
9,12.7,21.8,1.5,12.3,7.8,9,21.0,9,6,15,16.0,50,48,1011.9,1015.0,3.0,5.0,19.7,20.2,True,True,5
3,15.9,27.9,1.5,8.4,4.7,13,47.0,12,6,11,17.0,79,63,1024.7,1017.1,3.0,4.0,25.9,27.1,True,True,3
2,24.1,38.4,0.8,8.7,10.1,10,32.0,10,9,5,15.0,62,52,1006.9,1019.8,8.0,7.0,30.5,24.9,True,True,5
10,30.0,41.7,1.5,4.9,2.8,9,32.0,6,15,17,14.0,67,54,1005.6,1014.4,8.0,6.0,35.3,38.3,True,True,10
8,23.1,29.4,1.5,11.5,2.6,3,46.0,2,4,19,8.0,85,58,1019.3,1017.2,4.0,4.0,27.1,27.1,True,True,8
2,22.3,32.1,1.5,1.1,3.9,6,33.0,8,7,5,16.0,50,37,1018.2,1010.8,5.0,8.0,22.5,23.0,True,True,12
6,11.8,18.9,1.5,4.5,5.2,0,28.0,12,0,6,8.0,61,67,1022.1,1018.6,1.0,1.0,14.5,12.3,True,True,7
3,20.0,31.0,1.5,3.1,5.6,4,45.0,8,2,6,18.0,65,65,1017.7,1022.5,5.0,8.0,20.1,28.9,True,True,11
4,17.8,32.3,1.5,3.0,3.4,7,23.0,6,7,18,10.0,91,68,1012.5,1022.3,3.0,7.0,31.6,25.3,True,True,11
3,28.5,36.3,0.0,8.9,11.7,5,32.0,6,3,15,6.0,76,85,1015.6,1010.8,5.0,8.0,31.5,29.6,False,True,10
9,27.9,40.1,1.5,14.1,6.0,3,37.0,15,8,10,20.0,90,42,1013.1,1010.1,7.0,3.0,35.3,39.8,True,True,3
5,19.3,26.6,1.5,4.8,9.2,10,34.0,2,2,15,17.0,53,63,1017.4,1024.2,0.0,8.0,25.1,20.4,True,True,1
3,26.0,38.3,1.5,11.9,0.2,1,39.0,4,0,10,11.0,99,55,1024.1,1013.0,1.0,6.0,28.8,38.2,True,True,2
2,23.3,29.4,1.5,9.3,3.0,4,28.0,5,11,18,17.0,53,89,1020.2,1024.7,2.0,1.0,29.3,29.1,True,True,2
4,22.0,35.7,1.5,8.8,10.1,13,46.0,9,6,14,19.0,70,83,1016.5,1018.1,8.0,1.0,29.3,27.9,True,True,3
1,27.8,42.4,1.5,2.1,8.6,13,47.0,2,10,14,16.0,99,64,1024.8,1016.0,5.0,1.0,28.9,40.0,True,True,9
1,24.5,34.5,1.5,7.7,10.6,12,31.0,15,5,18,11.0,60,88,1020.4,1013.3,1.0,0.0,26.6,25.5,True,True,4
1,12.7,19.1,1.5,10.3,5.9,8,22.0,5,12,13,13.0,63,50,1022.1,1020.4,5.0,1.0,15.6,16.8,True,True,10
5,12.5,24.8,1.5,12.5,9.6,15,40.0,14,2,10,15.0,57,82,1017.4,1023.4,1.0,2.0,16.3,24.6,True,True,12
3,16.9,24.3,1.5,6.1,7.5,12,44.0,4,3,16,10.0,89,59,1017.0,1021.1,8.0,6.0,19.4,22.3,True,True,2
2,27.6,42.4,1.5,6.1,8.3,1,31.0,11,5,11,5.0,86,72,1022.8,1008.5,0.0,2.0,35.3,40.45,True,True,11
5,27.6,36.2,1.5,8.5,0.8,12,31.0,6,4,15,14.0,65,45,1022.9,1005.2,7.0,7.0,29.0,29.3,True,True,4
8,25.9,34.7,1.5,4.2,11.1,6,36.0,13,7,20,9.0,62,53,1023.8,1010.0,4.0,4.0,32.9,27.7,True,True,2
3,12.9,19.9,0.8,1.3,3.0,2,42.0,12,7,19,8.0,70,64,1024.8,1014.2,8.0,7.0,15.8,19.2,True,True,5
1,29.0,40.0,1.5,7.6,8.1,9,33.0,8,14,15,5.0,73,54,1017.5,1006.8,6.0,6.0,30.4,32.9,True,True,9
3,20.2,30.4,1.5,0.1,5.7,6,47.0,11,11,14,20.0,83,82,1021.7,1016.5,2.0,4.0,26.3,20.5,True,True,5
3,17.4,23.9,1.5,14.6,5.3,4,34.0,15,10,15,12.0,82,48,1016.1,1024.5,5.0,6.0,19.2,21.2,True,True,11
4,19.5,34.3,1.5,14.4,1.5,12,42.0,12,2,14,10.0,67,64,1018.7,1018.7,4.0,1.0,31.7,21.7,True,True,10
4,16.8,28.2,1.5,6.9,3.3,0,29.0,7,4,10,11.0,52,72,1009.2,1011.4,4.0,0.0,24.3,25.0,True,True,5
10,21.2,32.1,1.5,10.0,9.1,5,24.0,13,4,20,7.0,63,89,1006.6,1005.2,3.0,4.0,29.2,24.2,True,True,2
8,10.8,21.5,1.5,0.4,9.9,6,44.0,0,1,7,20.0,88,53,1019.9,1014.9,2.0,6.0,18.5,21.5,True,True,9
7,13.5,28.4,1.0,14.0,8.7,8,50.0,14,11,17,6.0,67,32,1019.8,1006.4,8.0,7.0,24.9,13.9,True,True,5
3,12.9,18.7,1.5,7.7,8.8,5,48.0,6,14,15,15.0,73,65,1015.3,1010.1,8.0,2.0,13.0,14.9,True,True,12
1,10.2,20.4,1.5,5.3,5.1,1,21.0,1,3,10,16.0,92,75,1012.8,1014.1,0.0,5.0,15.3,18.5,True,True,11
6,21.3,34.4,1.5,10.6,7.4,15,28.0,3,4,6,6.0,79,34,1005.4,1007.5,5.0,7.0,33.9,33.5,True,True,12
10,12.7,27.1,1.5,6.0,5.2,14,30.0,8,13,18,14.0,66,47,1016.5,1015.5,2.0,4.0,18.3,22.1,True,True,6
8,27.8,36.8,1.5,3.5,5.8,14,39.0,3,7,11,16.0,54,76,1019.6,1006.8,0.0,5.0,29.1,34.2,True,True,1
8,29.3,42.7,1.5,12.4,10.7,8,29.0,8,0,13,18.0,89,88,1010.9,1022.5,8.0,2.0,29.8,35.9,True,True,11
5,11.8,17.4,1.5,1.7,3.9,11,48.0,14,6,11,5.0,68,87,1020.4,1013.9,5.0,6.0,15.3,16.4,True,True,11
4,20.6,29.6,1.5,14.4,1.7,0,28.0,14,7,9,17.0,97,47,1016.6,1016.4,1.0,5.0,21.3,25.6,True,True,11
1,28.6,35.2,1.5,11.3,6.1,11,29.0,8,4,18,6.0,56,47,1007.0,1024.6,2.0,5.0,29.7,31.0,True,True,5
7,23.5,32.7,1.5,5.4,10.4,4,45.0,12,1,19,18.0,50,46,1010.7,1009.5,2.0,3.0,28.2,29.1,True,True,1
1,26.7,38.9,1.5,3.7,2.8,5,31.0,3,3,16,16.0,99,63,1024.4,1023.7,6.0,2.0,35.3,37.5,True,True,1
3,16.0,21.5,1.0,11.9,5.1,2,47.0,1,9,17,10.0,62,45,1020.9,1024.1,7.0,7.0,17.5,21.2,True,True,9
6,25.2,39.2,1.5,8.9,10.6,7,25.0,4,12,18,14.0,78,49,1005.0,1022.1,2.0,8.0,30.6,28.1,True,True,4
9,28.5,40.5,1.5,8.2,10.3,4,27.0,5,3,18,17.0,54,44,1018.8,1023.3,6.0,3.0,35.3,33.8,True,True,5
8,19.2,31.8,1.5,9.3,2.8,6,44.0,5,12,17,12.0,98,44,1005.2,1005.2,2.0,6.0,28.3,22.9,True,True,2
8,18.8,28.1,1.5,10.2,3.5,4,20.0,2,13,14,19.0,61,48,1005.5,1018.3,3.0,1.0,27.9,23.2,True,True,9
8,10.0,21.2,1.5,12.6,8.5,10,36.0,15,10,14,6.0,83,74,1016.7,1012.9,6.0,6.0,18.4,13.0,True,True,9
5,24.1,37.2,0.4,10.8,10.6,3,33.0,1,12,16,12.0,80,65,1007.1,1013.5,1.0,3.0,28.2,26.3,True,True,1
10,25.7,31.5,1.5,13.8,0.7,9,48.0,12,11,5,7.0,94,64,1007.4,1018.8,1.0,4.0,27.0,27.5,True,True,7
8,11.1,19.4,1.5,2.5,1.2,3,39.0,9,11,13,20.0,50,81,1014.7,1014.9,4.0,2.0,13.5,16.2,True,True,4
4,19.0,30.6,1.5,7.9,1.2,0,46.0,12,12,19,17.0,100,51,1023.4,1022.8,0.0,5.0,29.5,27.8,True,True,2
6,11.1,23.9,1.5,12.8,9.9,11,42.0,9,12,6,9.0,74,66,1015.5,1013.5,6.0,5.0,22.2,23.2,True,True,8
9,17.2,31.6,0.3,1.5,2.9,13,28.0,4,6,6,5.0,85,55,1024.9,1019.2,2.0,2.0,18.9,23.1,True,True,9
10,25.9,39.9,1.5,12.2,11.8,13,42.0,6,4,10,19.0,83,57,1023.4,1017.6,0.0,1.0,35.3,28.6,True,True,12
5,20.8,27.3,1.5,7.8,4.8,1,38.0,5,6,16,15.0,86,63,1012.1,1005.4,4.0,6.0,27.3,23.6,True,True,3
9,25.8,39.7,1.5,4.3,1.1,8,29.0,6,11,19,16.0,58,69,1013.0,1007.0,1.0,4.0,32.3,31.4,True,True,8
10,23.8,32.5,1.5,1.7,4.8,14,24.0,0,11,19,14.0,91,67,1008.1,1021.7,5.0,8.0,32.1,26.3,True,True,11
4,24.6,31.7,1.5,3.9,5.8,0,34.0,10,14,20,14.0,93,68,1022.0,1012.6,3.0,1.0,31.1,30.7,True,True,5
10,26.9,36.4,0.3,8.2,10.2,5,50.0,5,12,17,15.0,97,76,1020.4,1006.2,7.0,8.0,34.5,27.7,True,True,12
5,26.2,37.2,1.5,10.1,6.2,9,23.0,15,2,5,20.0,55,77,1023.6,1023.3,4.0,7.0,31.5,32.7,True,True,4
9,14.5,19.8,1.5,5.6,6.0,15,29.0,1,14,8,13.0,85,58,1021.3,1011.4,2.0,0.0,16.0,18.2,True,True,1
3,12.5,19.5,1.5,13.7,2.8,6,43.0,15,1,7,16.0,76,74,1011.7,1017.6,4.0,1.0,12.9,13.7,True,True,4
6,20.4,29.4,1.5,2.3,5.5,6,50.0,5,15,18,13.0,91,65,1024.7,1015.6,1.0,3.0,27.3,27.9,True,True,9
5,15.6,28.1,1.5,5.3,8.4,12,30.0,12,11,16,9.0,76,72,1006.4,1021.8,0.0,7.0,27.8,19.8,True,True,5
2,18.9,25.4,1.5,14.6,10.7,7,28.0,11,4,15,18.0,98,77,1005.9,1006.2,0.0,1.0,22.3,23.5,True,True,7
7,18.7,24.6,1.5,1.8,0.0,3,36.0,7,10,20,8.0,63,89,1015.0,1015.2,8.0,0.0,20.0,21.2,True,True,10
7,24.9,37.2,1.5,12.1,9.8,2,32.0,6,8,6,20.0,80,80,1011.4,1011.4,1.0,4.0,29.4,36.0,True,True,1
3,18.5,33.1,1.5,6.7,5.0,14,36.0,12,3,6,5.0,62,58,1013.6,1009.2,5.0,7.0,21.8,31.4,True,True,3
4,28.0,33.4,1.5,0.2,10.4,12,48.0,3,2,17,14.0,60,43,1018.3,1014.8,4.0,6.0,33.2,29.3,True,True,2
1,18.2,33.1,1.5,10.2,2.5,0,35.0,8,9,16,9.0,66,45,1005.0,1024.5,0.0,4.0,21.1,25.6,True,True,9
7,17.2,23.0,1.5,5.0,1.0,8,38.0,2,13,9,5.0,66,34,1009.8,1005.1,8.0,3.0,19.5,21.0,True,True,2
3,19.5,25.2,1.5,7.0,8.1,9,47.0,12,11,12,10.0,90,44,1011.4,1014.6,3.0,3.0,22.8,20.5,True,True,9
7,30.0,40.5,1.5,2.1,9.1,12,37.0,15,15,12,11.0,55,87,1010.8,1011.7,8.0,7.0,35.3,34.6,True,True,3
5,23.9,37.4,1.5,8.9,3.5,8,41.0,1,0,16,18.0,61,74,1008.1,1013.2,5.0,0.0,27.8,26.9,True,True,8
7,26.0,40.7,1.5,13.5,7.2,1,31.0,14,11,5,14.0,85,69,1008.1,1022.3,8.0,0.0,35.3,26.1,True,True,8
8,14.6,20.8,1.5,0.4,9.1,12,35.0,1,13,17,16.0,51,63,1014.9,1016.1,5.0,3.0,17.9,14.7,True,True,3
5,11.2,17.6,1.5,4.2,2.7,11,32.0,3,4,13,8.0,64,84,1016.7,1015.7,7.0,3.0,13.5,14.5,True,True,3
6,24.3,32.5,1.5,1.0,11.8,13,22.0,4,8,9,10.0,56,81,1009.3,1007.6,8.0,5.0,25.8,28.8,True,True,1
5,22.2,36.0,1.5,1.7,0.0,1,20.0,5,2,20,12.0,69,55,1009.9,1015.2,3.0,1.0,29.1,35.0,True,True,8
6,16.3,24.4,1.5,14.0,3.8,1,33.0,15,3,9,15.0,98,84,1009.5,1023.8,5.0,7.0,22.7,22.1,True,True,10
9,18.8,27.3,1.5,6.8,4.3,4,30.0,5,7,10,20.0,74,73,1016.6,1020.6,1.0,5.0,21.6,25.8,True,True,7
3,17.2,31.2,1.5,0.4,5.0,14,43.0,2,14,6,10.0,86,57,1010.4,1015.6,2.0,6.0,26.5,22.7,True,True,6
3,16.2,24.1,1.5,13.3,1.3,6,29.0,15,9,13,20.0,56,75,1018.9,1022.8,1.0,7.0,23.9,19.4,True,True,12
2,14.3,27.9,0.3,11.7,7.3,15,30.0,0,2,15,13.0,81,41,1005.2,1019.6,6.0,5.0,16.4,24.1,True,True,10
2,22.1,31.3,1.5,2.6,6.1,12,39.0,10,4,7,19.0,98,42,1012.7,1013.0,1.0,7.0,30.9,29.7,True,True,11
3,23.8,37.1,1.5,10.0,9.9,13,45.0,14,12,15,10.0,83,55,1016.5,1021.3,1.0,1.0,33.6,31.5,True,True,2
4,23.4,37.7,1.5,9.5,10.8,1,20.0,8,7,19,8.0,65,61,1020.0,1018.4,5.0,8.0,33.8,26.6,True,True,12
7,15.2,25.7,1.5,13.8,3.8,6,48.0,0,10,16,12.0,58,57,1008.5,1021.6,4.0,7.0,24.1,21.2,True,True,3
8,19.5,28.4,1.5,8.5,9.9,11,47.0,3,9,8,13.0,62,69,1009.0,1011.8,3.0,1.0,22.2,20.9,True,True,12
10,21.8,35.9,1.5,9.3,9.2,2,46.0,3,7,11,16.0,57,88,1008.8,1025.0,5.0,6.0,22.3,22.0,True,True,3
7,14.9,24.0,1.5,1.3,6.8,6,48.0,7,6,18,17.0,72,47,1019.6,1005.3,4.0,2.0,15.1,17.0,True,True,8
10,20.9,26.2,1.1,14.5,8.0,13,50.0,10,15,17,13.0,86,62,1017.6,1006.3,6.0,0.0,22.6,24.0,True,True,9
8,20.3,30.2,1.5,13.9,1.0,3,44.0,11,6,8,17.0,89,86,1018.8,1018.3,6.0,3.0,23.1,24.9,True,True,12
1,16.8,24.7,1.5,12.1,6.3,3,21.0,11,0,13,18.0,82,88,1020.2,1021.6,1.0,6.0,22.0,17.9,True,True,7
4,14.4,26.9,1.5,11.3,10.1,4,41.0,7,1,9,20.0,83,54,1010.9,1010.8,6.0,5.0,22.2,20.5,True,True,10
1,19.2,33.0,1.5,3.3,11.1,7,42.0,3,13,10,18.0,53,90,1013.9,1017.9,8.0,2.0,26.9,24.4,True,True,12
8,21.1,33.7,1.5,14.5,11.1,9,47.0,11,5,7,10.0,62,68,1014.2,1014.0,8.0,4.0,31.7,32.8,True,True,3
1,12.0,21.8,1.5,12.1,3.4,1,36.0,1,15,19,12.0,74,35,1023.2,1016.7,6.0,0.0,20.0,16.4,True,True,5
1,24.0,31.8,1.5,5.2,4.2,15,34.0,11,14,11,7.0,64,35,1006.3,1022.8,2.0,1.0,24.2,24.2,True,True,10
10,28.5,37.0,1.5,8.4,5.0,1,39.0,15,10,15,11.0,95,62,1007.4,1021.8,4.0,0.0,32.6,32.4,True,True,4
3,15.1,21.6,1.5,0.7,11.0,0,48.0,5,3,5,19.0,64,56,1024.1,1018.7,3.0,3.0,18.7,15.8,True,True,1
5,24.5,34.9,1.5,12.8,0.8,8,31.0,6,1,11,10.0,83,58,1019.6,1011.5,6.0,4.0,26.7,29.3,True,True,8
9,28.9,38.2,1.3,4.1,2.7,5,27.0,1,11,20,7.0,67,51,1012.0,1010.4,4.0,5.0,30.3,34.4,True,True,12
2,22.9,30.2,1.5,11.3,4.7,12,21.0,14,8,20,13.0,87,71,1017.2,1017.1,6.0,7.0,24.9,24.1,True,True,7
9,23.9,32.7,1.5,14.6,11.3,13,20.0,5,8,13,8.0,95,61,1011.2,1005.5,2.0,1.0,32.7,27.1,True,True,2
5,25.1,35.1,1.5,11.0,3.9,4,39.0,5,5,8,12.0,68,84,1020.0,1019.9,1.0,5.0,31.4,27.8,True,True,8
7,27.3,34.8,1.5,13.8,3.6,0,44.0,11,0,6,15.0,77,49,1010.1,1016.9,7.0,4.0,31.8,33.6,True,True,1
1,20.6,34.9,1.4,3.7,6.0,8,39.0,1,14,10,20.0,97,62,1010.5,1005.6,3.0,7.0,23.4,21.1,True,True,4
10,13.9,24.1,1.5,10.2,9.6,10,33.0,4,0,15,11.0,59,56,1005.3,1009.4,4.0,5.0,20.8,18.2,True,True,11
9,11.3,16.6,1.5,12.7,2.7,0,40.0,15,14,10,19.0,67,56,1019.9,1022.3,0.0,2.0,15.7,11.7,True,True,5
2,17.5,31.5,1.5,7.5,8.8,12,47.0,3,10,19,6.0,54,40,1005.8,1015.6,4.0,6.0,19.9,21.9,True,True,8
7,29.8,42.3,1.5,12.8,11.6,5,45.0,2,8,11,14.0,78,67,1009.3,1021.6,1.0,4.0,35.3,35.9,True,True,3
3,20.8,25.8,1.5,9.1,0.9,3,34.0,0,6,5,13.0,61,31,1022.4,1023.4,4.0,1.0,21.4,25.4,True,True,2
3,20.1,34.9,1.5,2.4,11.1,12,47.0,2,10,19,6.0,62,78,1008.0,1010.5,2.0,1.0,27.7,23.2,True,True,8
7,27.2,34.4,1.5,1.1,2.7,15,42.0,12,12,9,8.0,63,62,1013.0,1023.6,7.0,2.0,30.4,31.4,True,True,9
4,13.7,25.1,1.5,13.9,8.6,12,44.0,0,9,11,7.0,86,37,1005.8,1008.3,2.0,2.0,23.3,17.0,True,True,10
10,21.5,28.6,1.5,1.0,3.9,1,32.0,1,15,7,18.0,76,32,1006.6,1012.2,8.0,0.0,23.2,27.3,True,True,11
7,10.4,19.4,1.5,0.2,7.5,10,32.0,4,3,8,11.0,59,59,1023.8,1012.2,5.0,0.0,13.7,10.7,True,True,4
2,21.2,31.3,1.5,9.7,11.2,6,44.0,9,1,11,7.0,74,85,1018.2,1007.1,4.0,8.0,24.4,29.3,True,True,11
2,25.7,37.0,1.5,1.8,2.6,11,45.0,15,4,11,19.0,85,31,1013.0,1011.8,0.0,4.0,32.5,26.1,True,True,8
4,20.4,30.8,1.5,7.8,1.3,10,42.0,8,5,12,15.0,59,50,1008.6,1008.9,2.0,6.0,29.5,30.6,True,True,10
7,29.8,43.5,1.5,8.7,7.3,8,41.0,0,0,20,17.0,56,33,1006.0,1021.0,8.0,1.0,35.3,40.45,True,True,12
4,16.8,23.0,1.5,4.8,8.7,2,32.0,8,7,7,5.0,73,43,1012.0,1017.8,5.0,4.0,20.8,18.7,True,True,7
7,24.7,37.7,1.5,4.9,8.9,2,24.0,4,12,11,5.0,65,61,1014.8,1018.0,2.0,8.0,30.6,35.3,True,True,2
9,22.6,30.4,1.5,8.8,8.9,9,35.0,8,12,14,20.0,61,73,1012.3,1018.5,6.0,1.0,26.4,28.7,True,True,4
3,26.3,35.0,1.5,11.9,0.1,2,33.0,0,6,9,12.0,98,35,1020.4,1012.7,3.0,0.0,33.1,30.0,True,True,12
10,15.3,22.5,1.5,9.8,5.6,1,29.0,15,2,13,17.0,99,68,1010.0,1008.6,1.0,4.0,22.2,17.3,True,True,10
8,10.7,16.2,1.5,2.0,3.0,10,39.0,0,10,19,8.0,98,82,1023.3,1019.9,4.0,3.0,11.6,12.1,True,True,1
7,13.3,18.5,1.5,3.9,9.1,15,25.0,6,5,8,18.0,72,62,1010.9,1007.1,2.0,4.0,18.0,16.0,True,True,3
2,28.5,38.8,1.5,1.4,0.7,4,25.0,14,11,16,5.0,63,54,1023.4,1007.7,1.0,7.0,35.3,32.5,True,True,7
6,26.3,33.2,1.5,9.7,10.5,3,34.0,0,8,18,10.0,56,81,1005.7,1019.3,6.0,1.0,26.7,26.6,True,True,10
10,15.0,22.7,1.5,9.2,11.3,7,47.0,13,9,6,9.0,61,75,1006.8,1011.4,0.0,7.0,16.9,21.8,True,True,9
2,24.6,36.8,0.8,14.2,1.0,0,30.0,2,12,5,7.0,57,65,1023.2,1009.1,8.0,2.0,34.7,30.8,True,True,1
3,29.7,43.5,1.5,2.1,2.9,11,35.0,9,10,16,13.0,86,87,1007.3,1021.0,2.0,3.0,35.3,31.7,True,True,11
3,13.7,21.5,1.5,9.1,0.1,15,25.0,13,14,11,11.0,86,51,1008.1,1023.7,8.0,3.0,16.2,20.6,True,True,5
4,13.8,28.6,1.5,11.4,4.5,4,40.0,5,13,5,16.0,72,58,1020.7,1012.3,8.0,7.0,14.8,17.0,True,True,9
1,20.4,30.3,1.5,14.4,11.6,0,30.0,11,15,17,14.0,72,84,1013.8,1011.7,6.0,0.0,23.0,20.7,True,True,4
3,16.6,25.5,1.5,5.1,0.1,14,46.0,4,11,7,19.0,72,56,1020.4,1020.9,5.0,5.0,18.4,19.5,True,True,7
4,22.2,32.6,1.5,4.4,1.3,1,24.0,3,0,20,10.0,72,67,1012.5,1018.3,2.0,2.0,26.1,25.7,True,True,3
8,10.2,17.2,1.3,11.0,5.7,3,24.0,6,11,16,11.0,76,57,1017.2,1005.7,5.0,4.0,11.7,14.8,True,True,12
3,14.2,23.6,1.5,11.7,4.5,5,29.0,8,14,7,10.0,64,66,1016.5,1015.3,7.0,8.0,20.1,21.4,True,True,7
10,23.5,33.2,1.5,7.8,2.3,9,33.0,13,10,7,12.0,81,77,1010.2,1017.0,6.0,4.0,30.0,31.7,True,True,3
6,22.6,32.1,1.5,7.9,7.2,11,34.0,4,2,16,13.0,75,88,1006.4,1019.6,0.0,2.0,28.6,23.4,True,True,5
3,11.9,22.0,1.5,10.9,9.9,3,38.0,10,0,8,16.0,100,45,1018.9,1011.0,0.0,1.0,12.2,14.6,True,True,9
3,26.2,35.4,1.5,4.8,7.5,13,27.0,13,12,12,10.0,85,45,1014.0,1017.9,2.0,8.0,33.7,32.5,True,True,4
2,21.6,36.2,1.5,5.5,0.6,12,23.0,15,1,8,6.0,67,64,1020.2,1009.3,2.0,1.0,34.7,33.6,True,True,11
8,18.1,30.3,0.4,13.5,1.4,14,50.0,2,10,20,20.0,66,71,1021.0,1015.5,7.0,4.0,29.9,23.6,True,True,3
